Phone Number,Customer_Category,Priority_Score,Satisfaction_Score,Customer_Value_Score,Account Length,Total_Charges
785-8997,DO_NOT_DISTURB,4.5,0.7,0.020971803568444112,220,82.58
988-7789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03168657781075473,222,122.55
797-7697,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01882260882669407,208,69.78
977-9575,DO_NOT_DISTURB,4.5,0.7,0.038074188899407314,226,147.26
797-7757,DO_NOT_DISTURB,4.5,0.7,0.03014495977845023,228,116.65
776-7795,DO_NOT_DISTURB,4.5,0.7,0.013634493756307152,86,62.18
778-8879,DO_NOT_DISTURB,4.5,0.7,0.013200035301871993,98,61.12
766-7597,DO_NOT_DISTURB,4.5,0.7,0.010082103362662713,228,41.13
778-7777,DO_NOT_DISTURB,4.5,0.7,0.034787726781084126,82,142.48
958-5998,DO_NOT_DISTURB,4.5,0.7,0.03371914830689426,86,138.73000000000002
989-9797,DO_NOT_DISTURB,4.5,0.7,0.032708495167657885,206,127.97
767-7879,DO_NOT_DISTURB,4.5,0.7,0.029199695391821098,82,121.37
789-7877,DO_NOT_DISTURB,4.5,0.7,0.013763433566480717,228,54.78
797-7798,DO_NOT_DISTURB,4.5,0.7,0.017224032629616113,92,76.92
797-7788,DO_NOT_DISTURB,4.0,0.7999999999999999,0.013867602782029965,220,50.76
986-7567,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02082559332342728,228,81.0
799-7768,DO_NOT_DISTURB,4.0,0.7999999999999999,0.034141937049036446,98,133.32
755-7785,DO_NOT_DISTURB,4.0,0.7999999999999999,0.021108169580783917,82,89.7
979-7679,DO_NOT_DISTURB,4.5,0.7,0.014205222215933195,88,65.6
757-6887,DO_NOT_DISTURB,4.5,0.7,0.020676915739035028,202,82.11
758-5875,DO_NOT_DISTURB,3.5,0.8999999999999999,0.031942946333812276,282,120.61
958-9878,DO_NOT_DISTURB,3.5,0.8999999999999999,0.010639008366266467,288,42.17
795-7559,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03645626962126957,200,141.95
768-5698,DO_NOT_DISTURB,4.0,0.7999999999999999,0.018220105552054694,222,71.49
978-7787,DO_NOT_DISTURB,4.5,0.7,0.03340773294295593,82,137.19
779-8877,DO_NOT_DISTURB,4.5,0.7,0.01863491310112131,202,74.92
779-7985,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01393405648134008,280,54.0
985-9985,DO_NOT_DISTURB,3.5,0.8999999999999999,0.033972862574167706,282,128.23
797-9957,DO_NOT_DISTURB,4.5,0.7,0.0165008987535045,98,72.88
798-7989,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03443948554378783,288,129.99
795-5778,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03315803043117291,288,125.62
787-8878,DO_NOT_DISTURB,4.5,0.7,0.01760826103046935,88,78.2
788-6557,DO_NOT_DISTURB,3.5,0.8999999999999999,0.018864025311368736,280,71.56
797-7775,DO_NOT_DISTURB,4.5,0.7,0.012152342058585518,229,48.96
775-5596,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01492052424860337,282,57.13000000000001
798-9995,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02189228884692559,222,81.71
798-9988,DO_NOT_DISTURB,3.5,0.8999999999999999,0.030768207169068158,288,116.19999999999999
757-7887,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01645863423443632,220,64.58
757-7587,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03745295000775245,282,141.98
777-7779,DO_NOT_DISTURB,4.0,0.7999999999999999,0.031520625912402546,226,121.38
778-9578,DO_NOT_DISTURB,4.5,0.7,0.02025162099713202,206,80.3
979-9859,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01759279442206833,222,68.71999999999998
977-7575,DO_NOT_DISTURB,4.5,0.7,0.017846905560164546,226,70.3
757-7779,DO_NOT_DISTURB,3.5,0.8999999999999999,0.027277562797278703,288,105.32
987-8777,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01806512556395203,280,68.74000000000001
977-5867,DO_NOT_DISTURB,4.5,0.7,0.011937828620122713,92,56.18
978-9677,DO_NOT_DISTURB,4.5,0.7,0.01465748895898132,202,59.65
777-9957,DO_NOT_DISTURB,4.5,0.7,0.03394496665199988,222,131.71
799-9899,DO_NOT_DISTURB,4.0,0.7999999999999999,0.028317170035434644,89,116.88000000000001
786-6786,DO_NOT_DISTURB,4.5,0.7,0.03294272783919745,202,128.72
987-7657,DO_NOT_DISTURB,4.5,0.7,0.033474137477786124,222,130.01
769-9898,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03814471068646271,288,143.5
777-9867,DO_NOT_DISTURB,4.0,0.7999999999999999,0.028252898206192534,222,109.21
795-9988,DO_NOT_DISTURB,4.5,0.7,0.016446170857709934,222,65.51
775-5777,DO_NOT_DISTURB,3.5,0.8999999999999999,0.016228634283511026,288,61.19
755-5998,DO_NOT_DISTURB,4.5,0.7,0.018823600095422416,226,74.06000000000002
989-9997,DO_NOT_DISTURB,4.5,0.7,0.03281467023873425,222,127.47000000000001
777-8959,DO_NOT_DISTURB,4.5,0.7,0.02974091700171566,86,122.84
759-9975,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03622393134301119,298,136.47
787-7775,DO_NOT_DISTURB,3.5,0.8999999999999999,0.02018257149474124,282,77.3
977-5875,DO_NOT_DISTURB,4.5,0.7,0.01918676237581719,228,75.54
777-5779,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03575367733161358,282,136.0
978-9779,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03251585224989748,289,122.88
988-7977,DO_NOT_DISTURB,4.5,0.7,0.008002205287614451,88,42.32
758-9558,DO_NOT_DISTURB,3.5,0.8999999999999999,0.017150739367811987,282,64.76
766-7869,DO_NOT_DISTURB,4.0,0.7999999999999999,0.014347703822766247,228,56.059999999999995
778-5965,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01150929194967073,89,52.94
988-7678,DO_NOT_DISTURB,4.5,0.7,0.02902525192904155,86,120.74000000000001
775-8578,DO_NOT_DISTURB,4.5,0.7,0.013395424527861865,82,62.099999999999994
759-9865,DO_NOT_DISTURB,3.5,0.8999999999999999,0.013840451767468467,260,54.08
795-5887,DO_NOT_DISTURB,4.5,0.7,0.013336915844345794,82,60.72
758-5778,DO_NOT_DISTURB,4.5,0.7,0.014469631307981814,89,65.19
775-7868,DO_NOT_DISTURB,4.5,0.7,0.013229891633310245,202,54.01
986-6788,DO_NOT_DISTURB,4.5,0.7,0.033709529579576875,92,138.30999999999997
767-5857,DO_NOT_DISTURB,4.5,0.7,0.03285663866690465,222,128.08
787-6599,DO_NOT_DISTURB,4.5,0.7,0.0172053381947737,228,68.14
777-7769,DO_NOT_DISTURB,4.5,0.7,0.015973402039118234,222,63.56
977-8599,DO_NOT_DISTURB,4.5,0.7,0.01934717234059144,228,76.01999999999998
777-6998,DO_NOT_DISTURB,4.0,0.7999999999999999,0.037126903534245276,209,139.73999999999998
787-7977,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029325126570205192,206,114.4
775-5558,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03019297253214495,222,116.88
775-8789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.014175806693708784,98,62.290000000000006
798-5588,DO_NOT_DISTURB,4.5,0.7,0.026661488588860166,92,111.0
795-5986,DO_NOT_DISTURB,4.5,0.7,0.014992291675718174,222,60.870000000000005
985-7989,DO_NOT_DISTURB,4.5,0.7,0.01669405259201764,220,66.58
988-8658,DO_NOT_DISTURB,4.5,0.7,0.013969843089411283,222,56.28
986-8889,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02028081951865388,226,75.19000000000001
797-9777,DO_NOT_DISTURB,4.5,0.7,0.016187403832928604,200,65.34
769-5979,DO_NOT_DISTURB,3.5,0.8999999999999999,0.030052253379774057,280,114.24
775-7758,DO_NOT_DISTURB,4.5,0.7,0.027805757623113745,89,115.44
755-7977,DO_NOT_DISTURB,4.0,0.7999999999999999,0.032194651355911305,220,124.69
989-7999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03132559856280943,99,127.34
797-7899,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.021109991098480545,286,79.04
985-7976,DO_NOT_DISTURB,3.5,0.8999999999999999,0.032354143142324265,282,122.77999999999999
789-5699,DO_NOT_DISTURB,4.5,0.7,0.033530568646248676,220,130.70000000000002
797-7777,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031686764882279186,282,119.39
759-5789,DO_NOT_DISTURB,4.5,0.7,0.013512027230791158,222,54.28
795-5568,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.015973772636605054,266,60.75
986-8599,DO_NOT_DISTURB,4.5,0.7,0.021003238040236565,92,89.24
757-7999,DO_NOT_DISTURB,4.5,0.7,0.0214442666349024,202,86.19999999999999
987-5875,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.01946000557982913,266,73.44
977-7776,DO_NOT_DISTURB,4.5,0.7,0.017177380834232762,226,67.97999999999999
779-8699,DO_NOT_DISTURB,4.5,0.7,0.014635315824429009,86,65.72
769-5999,DO_NOT_DISTURB,3.5,0.8999999999999999,0.012857253384920353,288,50.190000000000005
765-5685,DO_NOT_DISTURB,4.5,0.7,0.034676465876758676,208,135.86
756-8999,DO_NOT_DISTURB,4.5,0.7,0.01910232232452812,222,75.47
777-5987,DO_NOT_DISTURB,4.5,0.7,0.03312375159581413,202,130.13
758-5858,DO_NOT_DISTURB,4.5,0.7,0.019168319564155083,228,75.6
958-7787,DO_NOT_DISTURB,4.5,0.7,0.02783810821887714,82,116.13000000000001
799-9979,DO_NOT_DISTURB,4.5,0.7,0.02474081857975259,89,104.14
955-8568,DO_NOT_DISTURB,3.5,0.8999999999999999,0.016081308869831838,290,60.989999999999995
789-9787,DO_NOT_DISTURB,4.5,0.7,0.028964273796619654,200,113.59
757-7885,DO_NOT_DISTURB,4.5,0.7,0.01851043741222215,206,74.1
765-5879,DO_NOT_DISTURB,4.5,0.7,0.01597180920492177,98,70.3
799-5976,DO_NOT_DISTURB,4.0,0.7999999999999999,0.019918235237194423,86,80.76
979-7978,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03437284795396997,206,133.55
785-7789,DO_NOT_DISTURB,4.5,0.7,0.019991422934716927,222,78.78
755-5697,DO_NOT_DISTURB,4.0,0.7999999999999999,0.032575941695930664,202,126.32
797-7958,DO_NOT_DISTURB,4.5,0.7,0.01344032021867455,98,60.49
789-5779,DO_NOT_DISTURB,4.5,0.7,0.010525634295469537,226,44.18000000000001
778-5767,DO_NOT_DISTURB,4.0,0.7999999999999999,0.014609480729200795,228,57.58
789-7875,DO_NOT_DISTURB,4.5,0.7,0.017461240647712945,226,68.91
977-9779,DO_NOT_DISTURB,4.5,0.7,0.01479226602470809,82,66.22
758-7955,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0152970865731763,88,67.76
796-7659,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03428975229492615,282,129.41
795-5555,DO_NOT_DISTURB,4.5,0.7,0.01501175693174903,228,60.34
757-5887,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03651599414288052,282,138.27
787-9565,DO_NOT_DISTURB,4.5,0.7,0.018461402878578767,222,72.99000000000001
775-9589,DO_NOT_DISTURB,3.5,0.8999999999999999,0.010647335330440835,289,40.74
799-5557,DO_NOT_DISTURB,4.5,0.7,0.010880361522956834,99,50.92
799-6577,DO_NOT_DISTURB,4.5,0.7,0.013574671002358632,90,62.5
985-7897,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03727226991004035,89,145.79
975-7686,DO_NOT_DISTURB,4.5,0.7,0.03696213685123659,228,142.54
766-9999,DO_NOT_DISTURB,4.5,0.7,0.013877162700752396,220,55.57
977-7655,DO_NOT_DISTURB,4.5,0.7,0.00766955198585265,88,41.019999999999996
775-7757,DO_NOT_DISTURB,4.5,0.7,0.030034934055324845,228,116.91
979-9778,DO_NOT_DISTURB,4.5,0.7,0.017507370592386457,88,76.83999999999999
758-9758,DO_NOT_DISTURB,4.5,0.7,0.011966950610404968,98,55.080000000000005
775-8876,DO_NOT_DISTURB,4.5,0.7,0.02441532523997429,222,95.52000000000001
775-7888,DO_NOT_DISTURB,4.0,0.7999999999999999,0.016052587066695143,222,62.980000000000004
775-8767,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029407977646791893,92,120.71999999999998
789-9578,DO_NOT_DISTURB,4.0,0.7999999999999999,0.015540814640084132,202,62.38999999999999
988-5976,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0378094463867533,282,142.67
776-7988,DO_NOT_DISTURB,4.5,0.7,0.01606676001329044,98,70.21000000000001
775-9597,DO_NOT_DISTURB,4.5,0.7,0.01712413402824649,222,67.64
797-9959,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03599664499654766,220,138.48000000000002
977-6778,DO_NOT_DISTURB,4.0,0.7999999999999999,0.013242621075907752,92,59.47
777-7767,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01819607988465928,288,68.5
978-8958,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03574378146615852,292,134.25
797-7587,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.01735079651417216,288,62.12
789-6659,DO_NOT_DISTURB,4.5,0.7,0.01518607175858695,98,67.48
986-7777,DO_NOT_DISTURB,3.5,0.8999999999999999,0.015963060438634706,288,59.61
989-7885,DO_NOT_DISTURB,3.5,0.8999999999999999,0.021453881906915693,268,82.03999999999999
789-7789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.034940860558545374,222,134.74
778-9577,DO_NOT_DISTURB,4.5,0.7,0.016961916623521544,202,68.02
766-6598,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03433502204699649,292,128.98000000000002
788-7767,DO_NOT_DISTURB,3.5,0.8999999999999999,0.033814103684199924,288,128.82
776-7888,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03389867420379747,288,128.3
775-5898,DO_NOT_DISTURB,4.5,0.7,0.012639990898356953,88,59.92
757-7967,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.016166353523458677,282,55.84
795-7957,DO_NOT_DISTURB,3.5,0.8999999999999999,0.017328994087386744,286,65.58
797-6789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.033697927687125914,228,129.92000000000002
795-6769,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01381803415765054,298,53.059999999999995
789-5797,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01873613338141912,222,73.44999999999999
785-5687,DO_NOT_DISTURB,4.5,0.7,0.01762541100295019,222,69.60000000000001
789-7959,DO_NOT_DISTURB,4.0,0.7999999999999999,0.015458298699160936,82,68.18
757-7755,DO_NOT_DISTURB,4.0,0.7999999999999999,0.015186129933939698,92,67.11
777-5787,DO_NOT_DISTURB,4.5,0.7,0.013308364105309462,202,54.279999999999994
795-7779,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03352230673520684,222,129.58
786-9987,DO_NOT_DISTURB,4.5,0.7,0.029574959473671215,228,114.95
989-7786,DO_NOT_DISTURB,4.5,0.7,0.030514465288462758,202,120.13
778-9978,DO_NOT_DISTURB,3.5,0.8999999999999999,0.028798311928477996,280,108.7
779-5567,DO_NOT_DISTURB,4.5,0.7,0.03254474940067828,222,127.19
779-7577,DO_NOT_DISTURB,3.5,0.8999999999999999,0.014507203605330976,282,55.71
757-5576,DO_NOT_DISTURB,4.5,0.7,0.006705761485546422,89,36.089999999999996
987-7558,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03542742696441293,282,133.60999999999999
797-9797,DO_NOT_DISTURB,4.0,0.7999999999999999,0.030001339608284164,90,123.41999999999999
958-6965,DO_NOT_DISTURB,3.5,0.8999999999999999,0.014995105915533078,280,57.08
798-5658,DO_NOT_DISTURB,3.5,0.8999999999999999,0.014575755921043146,288,55.41
977-9998,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01581940020301708,208,63.24
989-7557,DO_NOT_DISTURB,4.5,0.7,0.017602854725232472,200,72.66
988-6755,DO_NOT_DISTURB,4.5,0.7,0.03542160703330441,222,137.39999999999998
797-7799,DO_NOT_DISTURB,4.5,0.7,0.020499746950602454,229,80.50999999999999
799-8859,DO_NOT_DISTURB,4.5,0.7,0.03139822387906281,228,121.74000000000001
985-5985,DO_NOT_DISTURB,4.5,0.7,0.0328257353964266,228,127.39
796-9965,DO_NOT_DISTURB,4.5,0.7,0.0058060321997753074,82,35.12
756-7758,DO_NOT_DISTURB,4.0,0.7999999999999999,0.015960301750172046,226,59.44
769-8779,DO_NOT_DISTURB,3.5,0.8999999999999999,0.035840102289533195,288,135.68
777-8958,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.01642734240899696,288,60.83
797-5797,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01585866065910706,288,60.14
776-9867,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.023412617089693635,289,87.59
979-7975,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03770434988265856,280,142.64
777-5986,DO_NOT_DISTURB,4.5,0.7,0.013713025206661,88,62.0
795-5597,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01575480561586796,282,60.64
765-7668,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03445866341781654,268,131.34
786-9587,DO_NOT_DISTURB,3.5,0.8999999999999999,0.018214200233762412,282,69.04
767-8777,DO_NOT_DISTURB,4.5,0.7,0.0330514183197193,208,129.64
775-5879,DO_NOT_DISTURB,3.5,0.8999999999999999,0.033416906627754255,286,127.26
759-7698,DO_NOT_DISTURB,4.5,0.7,0.015247509039363151,96,68.38
789-7877,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01639762981792216,282,62.660000000000004
796-5787,DO_NOT_DISTURB,3.5,0.8999999999999999,0.016080572023422158,286,63.019999999999996
787-5789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.018277674237764174,98,78.0
766-5698,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03659394728635708,228,140.33
777-7757,DO_NOT_DISTURB,4.5,0.7,0.016503907027503484,229,65.72
767-6885,DO_NOT_DISTURB,4.5,0.7,0.00858719224460208,98,44.21
777-8955,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03537211770255976,282,133.92
977-9855,DO_NOT_DISTURB,4.5,0.7,0.013250912672643998,82,60.64
776-7757,DO_NOT_DISTURB,4.5,0.7,0.0334882151525004,82,137.11999999999998
798-9975,DO_NOT_DISTURB,3.5,0.8999999999999999,0.01819814148382236,288,68.63
779-6977,DO_NOT_DISTURB,4.5,0.7,0.01588743572663816,82,71.38
765-5787,DO_NOT_DISTURB,4.5,0.7,0.010272215883864531,228,42.38
779-5557,DO_NOT_DISTURB,4.5,0.7,0.016969165477355264,228,67.18
799-5977,DO_NOT_DISTURB,4.0,0.7999999999999999,0.018510795399384997,90,79.66
775-5567,DO_NOT_DISTURB,4.5,0.7,0.014735932165371043,89,67.32000000000001
797-7958,DO_NOT_DISTURB,4.5,0.7,0.03208651707428967,222,124.25999999999999
755-7879,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03153950659883405,98,128.26
775-8769,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0344910221272528,82,140.26999999999998
798-9879,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03141262084088462,222,121.17999999999999
785-9955,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03291654543087296,222,127.33999999999997
799-9878,DO_NOT_DISTURB,4.0,0.7999999999999999,0.038369075346087154,202,144.5
756-7955,DO_NOT_DISTURB,4.0,0.7999999999999999,0.013025539228174681,82,59.4
778-9958,DO_NOT_DISTURB,4.0,0.7999999999999999,0.019924518244097706,222,73.38
797-9677,DO_NOT_DISTURB,4.0,0.7999999999999999,0.028725872707047444,98,118.13999999999999
795-9598,DO_NOT_DISTURB,4.5,0.7,0.014995132657916807,202,60.580000000000005
757-7587,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02038849481321413,98,86.39999999999999
768-5958,DO_NOT_DISTURB,4.5,0.7,0.03128425925848618,82,128.81
975-8877,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.015996951987354152,289,59.3
975-8769,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.021893368017596723,289,81.92
785-9778,DO_NOT_DISTURB,4.5,0.7,0.017866069698468656,88,77.67
976-9757,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01902013165935955,208,75.35000000000001
977-5798,DO_NOT_DISTURB,4.5,0.7,0.03404374203176485,228,132.04
988-7588,DO_NOT_DISTURB,4.5,0.7,0.015060034739095784,82,67.65
955-8799,DO_NOT_DISTURB,4.5,0.7,0.015248087860922929,82,69.14
977-5958,DO_NOT_DISTURB,4.5,0.7,0.013635149561407942,222,55.349999999999994
797-6797,DO_NOT_DISTURB,4.5,0.7,0.029718742289248912,92,122.27
766-5576,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03499146934724912,98,137.38
985-7775,DO_NOT_DISTURB,4.5,0.7,0.013670443173160135,222,55.68
976-9765,DO_NOT_DISTURB,4.5,0.7,0.030674983500386874,222,119.71000000000001
778-9777,DO_NOT_DISTURB,3.5,0.8999999999999999,0.029932997023312074,282,113.44
979-9877,DO_NOT_DISTURB,4.5,0.7,0.01605987915131463,209,64.27
775-5979,DO_NOT_DISTURB,4.5,0.7,0.014352286574036241,222,59.5
978-7775,DO_NOT_DISTURB,4.5,0.7,0.015125179180019923,222,61.04
769-9859,DO_NOT_DISTURB,4.5,0.7,0.030485695488979996,88,125.6
978-5788,DO_NOT_DISTURB,4.5,0.7,0.018436164672877276,98,79.55
957-5595,DO_NOT_DISTURB,3.5,0.8999999999999999,0.035646147898502505,260,136.85
986-5595,DO_NOT_DISTURB,4.0,0.7999999999999999,0.015196017602492524,88,67.32
977-6986,DO_NOT_DISTURB,4.5,0.7,0.013106319794701215,89,61.87
759-7877,DO_NOT_DISTURB,4.0,0.7999999999999999,0.011251827070478648,82,52.68
797-7798,DO_NOT_DISTURB,4.5,0.7,0.03120998875817487,206,122.21000000000001
766-9587,DO_NOT_DISTURB,4.5,0.7,0.016932035342209377,222,67.6
799-9855,DO_NOT_DISTURB,4.5,0.7,0.013874820423667198,98,62.059999999999995
756-7585,DO_NOT_DISTURB,4.5,0.7,0.011759821597326412,229,47.839999999999996
775-9988,DO_NOT_DISTURB,4.5,0.7,0.01748297034058417,208,70.25999999999999
988-7987,DO_NOT_DISTURB,3.5,0.8999999999999999,0.014454959869829859,282,54.79
796-7888,DO_NOT_DISTURB,4.5,0.7,0.031448419530752406,228,122.74000000000001
767-5869,DO_NOT_DISTURB,4.5,0.7,0.01170014798294333,222,47.75000000000001
778-6588,DO_NOT_DISTURB,4.0,0.7999999999999999,0.023906038553860736,222,88.49
789-6877,DO_NOT_DISTURB,4.5,0.7,0.015059746112733799,222,59.7
797-9778,DO_NOT_DISTURB,3.5,0.8999999999999999,0.02592487059638191,280,99.52
778-9787,DO_NOT_DISTURB,3.5,0.8999999999999999,0.018719745934287366,282,72.01
758-9775,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029903927844910434,82,123.47999999999999
798-7595,DO_NOT_DISTURB,4.5,0.7,0.028551323196906456,82,118.78
788-6977,DO_NOT_DISTURB,4.5,0.7,0.01553344076381722,86,69.38
988-9977,DO_NOT_DISTURB,4.5,0.7,0.013902449290455973,228,56.14
776-6577,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.038082797232974606,262,144.76
989-5877,DO_NOT_DISTURB,4.0,0.7999999999999999,0.014824971532558129,88,65.39
757-5798,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03614506712387811,228,135.12
797-7986,DO_NOT_DISTURB,4.5,0.7,0.03188799047572816,208,124.58
777-9777,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.01596465464999513,288,59.529999999999994
989-9977,DO_NOT_DISTURB,4.5,0.7,0.03482371600315861,220,135.39999999999998
779-6978,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03426726077768201,282,129.35999999999999
795-9799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.021176190142292647,289,79.15
778-9677,DO_NOT_DISTURB,4.5,0.7,0.01313342980097651,82,60.050000000000004
769-9567,DO_NOT_DISTURB,4.5,0.7,0.03565835557795909,222,138.23999999999998
759-7587,DO_NOT_DISTURB,4.0,0.7999999999999999,0.031038442380584248,82,127.44000000000001
977-6587,DO_NOT_DISTURB,4.5,0.7,0.03320646533169074,229,129.16
768-8975,DO_NOT_DISTURB,4.5,0.7,0.01520476515250907,202,61.38
775-5889,DO_NOT_DISTURB,4.5,0.7,0.014856611935076163,92,66.0
777-8777,DO_NOT_DISTURB,4.5,0.7,0.031123338130701204,222,121.11999999999999
778-8565,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01397420717489486,98,62.22
775-8887,DO_NOT_DISTURB,4.5,0.7,0.0263587567410536,206,103.99
797-9765,DO_NOT_DISTURB,4.5,0.7,0.014870775245436577,88,66.32000000000001
775-9897,DO_NOT_DISTURB,4.5,0.7,0.01612998266259633,228,65.59
799-5787,DO_NOT_DISTURB,3.5,0.8999999999999999,0.026667334119805902,288,101.66999999999999
988-5755,DO_NOT_DISTURB,4.5,0.7,0.014046610586490718,202,59.17
799-9658,DO_NOT_DISTURB,4.5,0.7,0.03245545039618702,82,133.6
975-6879,DO_NOT_DISTURB,4.5,0.7,0.016801088913151466,86,73.63999999999999
798-9789,DO_NOT_DISTURB,4.5,0.7,0.013442213998548488,92,61.44
759-8979,DO_NOT_DISTURB,4.5,0.7,0.037949574613243796,202,148.64
778-9595,DO_NOT_DISTURB,4.5,0.7,0.031308439484059196,228,122.18
975-7797,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03722085667689607,262,141.67000000000002
987-9958,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03956194580083495,299,148.35999999999999
755-5758,DO_NOT_DISTURB,3.5,0.8999999999999999,0.015219172004805803,282,59.14
977-6899,DO_NOT_DISTURB,4.5,0.7,0.01952662974516531,86,83.94999999999999
989-5975,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03398727517202732,222,130.72
958-7695,DO_NOT_DISTURB,4.5,0.7,0.019050977820405872,228,75.02000000000001
989-8957,DO_NOT_DISTURB,4.5,0.7,0.017842559596349863,86,77.60000000000001
799-5959,DO_NOT_DISTURB,4.0,0.7999999999999999,0.018898513671551338,202,74.72000000000001
986-8665,DO_NOT_DISTURB,4.5,0.7,0.013958922794793929,200,58.46
798-7998,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03140811577184222,288,120.94
985-7778,DO_NOT_DISTURB,4.5,0.7,0.015667181315284162,208,63.26
779-5559,DO_NOT_DISTURB,4.5,0.7,0.013713510671935963,99,61.86
775-6875,DO_NOT_DISTURB,4.5,0.7,0.020785477473122798,228,81.47
797-8659,DO_NOT_DISTURB,3.5,0.8999999999999999,0.016836998527472044,292,62.690000000000005
797-5957,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029981669735911126,228,115.58
797-9977,DO_NOT_DISTURB,4.5,0.7,0.030189162791095476,82,124.61999999999999
775-7797,DO_NOT_DISTURB,4.5,0.7,0.01971509672335437,229,77.96
798-9775,DO_NOT_DISTURB,4.5,0.7,0.012732579936797616,88,58.730000000000004
985-9789,DO_NOT_DISTURB,4.5,0.7,0.005167418926979401,98,31.180000000000003
985-5589,DO_NOT_DISTURB,4.5,0.7,0.015037111980526843,82,67.28
756-7777,DO_NOT_DISTURB,4.0,0.7999999999999999,0.014245543089458962,92,63.4
